1	579655	581741	608321
1	174836	877041	19576
1	0	11342	867923
1	0	11342	891835
1	0	824020	867923
1	0	824020	891835
1	0	867923	11342
1	0	867923	891835
1	0	891835	11342
1	0	891835	867923
1	43343	487767	514170
1	43343	487767	694921
1	43343	487767	7
1	43343	487767	877041
1	43343	514170	487767
1	43343	514170	877041
1	43343	75039	487767
1	43343	75039	514170
1	43343	75039	877041
1	43343	877041	487767
1	43343	877041	514170
1	43343	877041	75039
1	430119	462435	472889
1	430119	462435	565424
1	430119	462435	581609
1	430119	462435	644135
1	430119	462435	858904
1	430119	472889	462435
1	430119	472889	565424
1	430119	472889	581609
1	430119	472889	644135
1	430119	472889	858904
1	430119	565424	462435
1	430119	565424	472889
1	430119	565424	581609
1	430119	565424	644135
1	430119	565424	858904
1	430119	581609	462435
1	430119	581609	472889
1	430119	581609	565424
1	430119	581609	644135
1	430119	581609	858904
1	430119	644135	462435
1	430119	644135	472889
1	430119	644135	565424
1	430119	644135	581609
1	430119	644135	858904
1	430119	858904	462435
1	430119	858904	472889
1	430119	858904	565424
1	430119	858904	581609
1	430119	858904	644135
1	5	581741	608321
1	746182	79146	795253
1	746182	795253	79146
1	11	160306	75364
1	11	280605	75364
1	11	400675	75364
1	11	42021	75364
1	11	579432	75364
1	635575	748615	862566
1	635575	748615	893884
1	635575	862566	748615
1	635575	862566	893884
1	635575	893884	748615
1	635575	893884	862566
1	276233	552600	569212
1	276233	552600	635575
1	276233	552600	748615
1	276233	552600	862566
1	276233	552600	893884
1	276233	569212	552600
1	276233	569212	635575
1	276233	569212	748615
1	276233	569212	862566
1	276233	569212	893884
1	276233	635575	552600
1	276233	635575	569212
1	276233	635575	748615
1	276233	635575	862566
1	276233	635575	893884
1	276233	748615	552600
1	276233	748615	569212
1	276233	748615	635575
1	276233	748615	862566
1	276233	748615	893884
1	276233	862566	552600
1	276233	862566	569212
1	276233	862566	635575
1	276233	862566	748615
1	276233	862566	893884
1	276233	893884	552600
1	276233	893884	569212
1	276233	893884	635575
1	276233	893884	748615
1	276233	893884	862566
1	423174	430119	462435
1	423174	430119	472889
1	423174	430119	565424
1	423174	430119	581609
1	423174	430119	644135
1	423174	430119	858904
1	423174	462435	430119
1	423174	462435	472889
1	423174	462435	565424
1	423174	462435	581609
1	423174	462435	644135
1	423174	462435	858904
1	423174	472889	430119
1	423174	472889	462435
1	423174	472889	565424
1	423174	472889	581609
1	423174	472889	644135
1	423174	472889	858904
1	423174	565424	430119
1	423174	565424	462435
1	423174	565424	472889
1	423174	565424	581609
1	423174	565424	644135
1	423174	565424	858904
1	423174	581609	430119
1	423174	581609	462435
1	423174	581609	472889
1	423174	581609	565424
1	423174	581609	644135
1	423174	581609	858904
1	423174	644135	430119
1	423174	644135	462435
1	423174	644135	472889
1	423174	644135	565424
1	423174	644135	581609
1	423174	644135	858904
1	423174	858904	430119
1	423174	858904	462435
1	423174	858904	472889
1	423174	858904	565424
1	423174	858904	581609
1	423174	858904	644135
1	134964	181848	310676
1	134964	393685	310676
1	134964	556796	310676
1	310676	393685	332640
1	310676	393685	556796
1	310676	556796	393685
1	462435	472889	565424
1	462435	472889	581609
1	462435	472889	644135
1	462435	472889	858904
1	462435	565424	472889
1	462435	565424	581609
1	462435	565424	644135
1	462435	565424	858904
1	462435	581609	472889
1	462435	581609	565424
1	462435	581609	644135
1	462435	581609	858904
1	462435	644135	472889
1	462435	644135	565424
1	462435	644135	581609
1	462435	644135	858904
1	462435	858904	472889
1	462435	858904	565424
1	462435	858904	581609
1	462435	858904	644135
1	19576	358176	43343
1	19576	358176	487767
1	19576	358176	514170
1	19576	358176	877041
1	19576	43343	358176
1	19576	43343	487767
1	19576	43343	514170
1	19576	43343	75039
1	19576	43343	877041
1	19576	487767	358176
1	19576	487767	43343
1	19576	487767	514170
1	19576	487767	694921
1	19576	487767	7
1	19576	487767	877041
1	19576	514170	358176
1	19576	514170	43343
1	19576	514170	487767
1	19576	514170	877041
1	19576	57818	358176
1	19576	57818	43343
1	19576	57818	487767
1	19576	57818	514170
1	19576	57818	877041
1	19576	877041	358176
1	19576	877041	43343
1	19576	877041	487767
1	19576	877041	514170
1	19576	877041	75039
1	357310	423174	430119
1	357310	423174	462435
1	357310	423174	472889
1	357310	423174	565424
1	357310	423174	581609
1	357310	423174	644135
1	357310	423174	858904
1	357310	430119	423174
1	357310	430119	462435
1	357310	430119	472889
1	357310	430119	565424
1	357310	430119	581609
1	357310	430119	644135
1	357310	430119	858904
1	357310	462435	423174
1	357310	462435	430119
1	357310	462435	472889
1	357310	462435	565424
1	357310	462435	581609
1	357310	462435	644135
1	357310	462435	858904
1	357310	472889	423174
1	357310	472889	430119
1	357310	472889	462435
1	357310	472889	565424
1	357310	472889	581609
1	357310	472889	644135
1	357310	472889	858904
1	357310	565424	423174
1	357310	565424	430119
1	357310	565424	462435
1	357310	565424	472889
1	357310	565424	581609
1	357310	565424	644135
1	357310	565424	858904
1	357310	581609	423174
1	357310	581609	430119
1	357310	581609	462435
1	357310	581609	472889
1	357310	581609	565424
1	357310	581609	644135
1	357310	581609	858904
1	357310	644135	423174
1	357310	644135	430119
1	357310	644135	462435
1	357310	644135	472889
1	357310	644135	565424
1	357310	644135	581609
1	357310	644135	858904
1	357310	858904	423174
1	357310	858904	430119
1	357310	858904	462435
1	357310	858904	472889
1	357310	858904	565424
1	357310	858904	581609
1	357310	858904	644135
1	360442	400675	42021
1	360442	400675	75364
1	360442	42021	400675
1	360442	42021	75364
1	360442	579432	42021
1	360442	579432	75364
1	670449	79146	746182
1	670449	79146	795253
1	569212	635575	748615
1	569212	635575	862566
1	569212	635575	893884
1	569212	748615	635575
1	569212	748615	862566
1	569212	748615	893884
1	569212	862566	635575
1	569212	862566	748615
1	569212	862566	893884
1	569212	893884	635575
1	569212	893884	748615
1	569212	893884	862566
1	300279	39733	579655
1	300279	39733	581741
1	300279	579655	39733
1	300279	579655	581741
1	300279	581741	39733
1	300279	581741	579655
1	300279	581741	608321
1	105322	160306	216203
1	105322	160306	360442
1	105322	160306	400675
1	105322	160306	42021
1	105322	160306	579432
1	105322	160306	75364
1	105322	216203	360442
1	105322	216203	400675
1	105322	216203	42021
1	105322	216203	579432
1	105322	360442	216203
1	105322	360442	400675
1	105322	360442	42021
1	105322	360442	579432
1	105322	400675	216203
1	105322	400675	360442
1	105322	400675	42021
1	105322	400675	579432
1	105322	400675	75364
1	105322	42021	216203
1	105322	42021	360442
1	105322	42021	400675
1	105322	42021	579432
1	105322	42021	75364
1	105322	579432	42021
1	105322	579432	75364
1	105322	75364	11
1	105322	75364	216203
1	105322	75364	360442
1	105322	75364	400675
1	105322	75364	42021
1	105322	75364	579432
1	216203	360442	400675
1	216203	360442	42021
1	216203	400675	360442
1	216203	400675	42021
1	216203	400675	75364
1	216203	42021	360442
1	216203	42021	400675
1	216203	42021	75364
1	216203	579432	42021
1	216203	579432	75364
1	203402	276233	552600
1	203402	276233	569212
1	203402	276233	635575
1	203402	276233	748615
1	203402	276233	862566
1	203402	276233	893884
1	203402	552600	276233
1	203402	552600	569212
1	203402	552600	635575
1	203402	552600	748615
1	203402	552600	862566
1	203402	552600	893884
1	203402	569212	276233
1	203402	569212	552600
1	203402	569212	635575
1	203402	569212	748615
1	203402	569212	862566
1	203402	569212	893884
1	203402	635575	276233
1	203402	635575	552600
1	203402	635575	569212
1	203402	635575	748615
1	203402	635575	862566
1	203402	635575	893884
1	203402	748615	276233
1	203402	748615	552600
1	203402	748615	569212
1	203402	748615	635575
1	203402	748615	862566
1	203402	748615	893884
1	203402	862566	276233
1	203402	862566	552600
1	203402	862566	569212
1	203402	862566	635575
1	203402	862566	748615
1	203402	862566	893884
1	203402	893884	276233
1	203402	893884	552600
1	203402	893884	569212
1	203402	893884	635575
1	203402	893884	748615
1	203402	893884	862566
1	472889	565424	581609
1	472889	565424	644135
1	472889	565424	858904
1	472889	581609	565424
1	472889	581609	644135
1	472889	581609	858904
1	472889	644135	565424
1	472889	644135	581609
1	472889	644135	858904
1	472889	858904	565424
1	472889	858904	581609
1	472889	858904	644135
1	514170	877041	75039
1	62391	670449	79146
1	62391	746182	79146
1	62391	746182	795253
1	62391	79146	746182
1	62391	79146	795253
1	62391	795253	746182
1	62391	795253	79146
1	358176	43343	487767
1	358176	43343	514170
1	358176	43343	75039
1	358176	43343	877041
1	358176	487767	43343
1	358176	487767	514170
1	358176	487767	694921
1	358176	487767	7
1	358176	487767	877041
1	358176	514170	43343
1	358176	514170	487767
1	358176	514170	877041
1	358176	877041	43343
1	358176	877041	487767
1	358176	877041	514170
1	358176	877041	75039
1	565424	581609	644135
1	565424	581609	858904
1	565424	644135	581609
1	565424	644135	858904
1	565424	858904	581609
1	565424	858904	644135
1	4	44695	62391
1	4	44695	746182
1	4	44695	79146
1	4	44695	795253
1	4	62391	44695
1	4	62391	746182
1	4	62391	79146
1	4	62391	795253
1	4	670449	79146
1	4	746182	44695
1	4	746182	62391
1	4	746182	79146
1	4	746182	795253
1	4	79146	44695
1	4	79146	62391
1	4	79146	746182
1	4	79146	795253
1	4	795253	44695
1	4	795253	62391
1	4	795253	746182
1	4	795253	79146
1	230497	487767	7
1	332640	556796	393685
1	39733	579655	581741
1	39733	581741	579655
1	39733	581741	608321
1	552600	569212	635575
1	552600	569212	748615
1	552600	569212	862566
1	552600	569212	893884
1	552600	635575	569212
1	552600	635575	748615
1	552600	635575	862566
1	552600	635575	893884
1	552600	748615	569212
1	552600	748615	635575
1	552600	748615	862566
1	552600	748615	893884
1	552600	862566	569212
1	552600	862566	635575
1	552600	862566	748615
1	552600	862566	893884
1	552600	893884	569212
1	552600	893884	635575
1	552600	893884	748615
1	552600	893884	862566
1	10	134964	181848
1	10	134964	310676
1	10	134964	393685
1	10	134964	556796
1	10	181848	194746
1	10	181848	310676
1	10	181848	393685
1	10	181848	556796
1	10	181848	85506
1	10	194746	181848
1	10	194746	310676
1	10	194746	393685
1	10	194746	556796
1	10	310676	134964
1	10	310676	181848
1	10	310676	393685
1	10	310676	556796
1	10	332640	181848
1	10	332640	310676
1	10	332640	393685
1	10	332640	556796
1	10	393685	181848
1	10	393685	310676
1	10	393685	332640
1	10	393685	556796
1	10	49988	134964
1	10	49988	181848
1	10	49988	310676
1	10	49988	393685
1	10	49988	556796
1	10	556796	181848
1	10	556796	310676
1	10	556796	393685
1	10	826668	181848
1	10	826668	310676
1	10	826668	393685
1	10	826668	556796
1	10	85506	181848
1	10	85506	310676
1	10	85506	393685
1	10	85506	556796
1	581609	644135	858904
1	581609	858904	644135
1	42021	579432	75364
1	42021	75364	579432
1	44695	62391	746182
1	44695	62391	79146
1	44695	62391	795253
1	44695	670449	79146
1	44695	746182	62391
1	44695	746182	79146
1	44695	746182	795253
1	44695	79146	62391
1	44695	79146	746182
1	44695	79146	795253
1	44695	795253	62391
1	44695	795253	746182
1	44695	795253	79146
1	160306	216203	360442
1	160306	216203	400675
1	160306	216203	42021
1	160306	360442	216203
1	160306	360442	400675
1	160306	360442	42021
1	160306	400675	216203
1	160306	400675	360442
1	160306	400675	42021
1	160306	400675	75364
1	160306	42021	216203
1	160306	42021	360442
1	160306	42021	400675
1	160306	42021	75364
1	160306	579432	42021
1	160306	579432	75364
1	160306	75364	216203
1	160306	75364	360442
1	160306	75364	400675
1	160306	75364	42021
1	11342	867923	891835
1	11342	891835	867923
